"t","UserID","ConversionTagID","EventID","EventTypeID","EventDate","EntityID","PlacementID","SiteID","SearchAdID","AdGroupID","IP","CountryID","StateID","DMAID","CityID","ZipCode","AreaCode","BrowserCode","OSCode","Referrer","MobileDevice","MobileCarrier","AudienceID","ProductID","PCP"
1401839736,"c917239d-37d8-4f05-a8b9-f1f61b0a5012",0,"00000000-0000-0127-3879-118038509792",1,"6/4/2014 12:55:36 AM",20885002,10031554,82753,,,"1.79.68.6","392","9515","-1","434","205-0021",,0,21,,"DoCoMo SC-06D",,"-1","-1",
1401770766,"c3a017cd-b419-4450-99bc-72968a42dd26",0,"00000000-0000-0691-7752-475827220859",1,"6/3/2014 5:46:06 AM",20727110,9964906,74239,,,"123.217.15.21","392","9431","-1","422","989-2401",,30,22,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2CnewUser%3Afalse%2CuV%3A0%2CuG%3A0%2CscoreMicroConversions%3A44%2Coptimize%3Afalse%2CserverId%3Apnc-67%2CscoreMicroClicks%3A0%2Cbt%3A1401770764687%2Chci%3Ac692428444881618046%2Curl%3Apnc-67.pnc-rtb1.rfihub.net%2CbB%3Atrue%2Cmt%3A1%2Cuuid%3A698620894304987066%2CexId%3A5443906406260669018&ep=0.99624&ri=3685bc2171f88c3077e7b78ce54a3b6a&rs=&ai=720617&rt=169303&re=20787&ug=&pv=0&ra=7707729440.6248323042638495&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre7707728761730&pb=&pc=&pd=&pg=&ct=1401770772944&di=&app=0&pe=http%3A%2F%2Ft.jp.msn.com%2F&pf=",,,"-1","-1",
1401776835,"c3a017cd-b419-4450-99bc-72968a42dd26",0,"00000000-0000-0053-8723-801893383549",1,"6/3/2014 7:27:15 AM",20727110,9964906,74239,,,"123.217.15.21","392","9431","-1","422","989-2401",,30,22,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2CscoreMicroConversions%3A857%2CexId%3A6809553475295740040%2CuG%3A0%2CserverId%3Apnc-7%2Curl%3Apnc-7.pnc-rtb1.rfihub.net%2Chci%3Ac692428444881618046%2Coptimize%3Afalse%2Cmt%3A1%2CnewUser%3Afalse%2CuV%3A0%2CbB%3Atrue%2Cuuid%3A698620894304987066%2Cbt%3A1401776834464%2CscoreMicroClicks%3A0&ep=0.99624&ri=c922f78265996fae94a3dfb83213f288&rs=&ai=720617&rt=276445&re=20787&ug=&pv=0&ra=7768426880.10118476673494297&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre7768426206193&pb=&pc=&pd=&pg=&ct=1401776842688&di=&app=0&pe=http%3A%2F%2Ft.jp.msn.com%2F&pf=",,,"-1","-1",
1402041672,"c3a017cd-b419-4450-99bc-72968a42dd26",0,"00000000-0000-0258-3710-761509661616",1,"6/6/2014 9:01:12 AM",20727104,9964905,74239,,,"123.217.15.21","392","9431","-1","422","989-2401",,30,22,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2CscoreMicroClicks%3A0%2Cbt%3A1402041671920%2CnewUser%3Afalse%2Curl%3Apnc-6.pnc-rtb1.rfihub.net%2Coptimize%3Afalse%2CbB%3Atrue%2CuV%3A0%2CuG%3A0%2CexId%3A2990835977820143401%2Cmt%3A1%2Chci%3Ac692428444881618046%2Cuuid%3A698620894304987066%2CserverId%3Apnc-6%2CscoreMicroConversions%3A6&ep=0.995894&ri=c949af64ebb31b55a2361c16ae6e13dc&rs=&ai=720607&rt=276445&re=20787&ug=&pv=0&ra=416736400.7358383025923529&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre416735779077&pb=&pc=&pd=&pg=&ct=1402041673640&di=&app=0&pe=http%3A%2F%2Ft.jp.msn.com%2F&pf=",,,"-1","-1",
1401722402,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0686-7991-363344305874",1,"6/2/2014 4:20:02 PM",20885001,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,"http://www.iza.ne.jp/kiji/world/news/140324/wor14032419130028-n1.html","Generic Android 4.2",,"-1","-1",
1401722407,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0116-0204-756328040688",1,"6/2/2014 4:20:07 PM",20885001,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,,"Generic Android 4.2",,"-1","-1",
1401723694,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0226-3911-439168385682",1,"6/2/2014 4:41:34 PM",20885001,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-1162340048571590&format=300x250&output=html&h=250&slotname=3330483862&adk=1094210477&w=300&lmt=1401691288&flash=0&url=http%3A%2F%2Fkabooo.net%2Farchives%2F39071263.html&dt=1401723688622&bpp=37&shv=r20140527&cbv=r20140417&saldr=aa&correlator=1401723688883&frm=20&ga_vid=76837596.1396450537&ga_sid=1401723688&ga_hid=403886595&ga_fc=1&u_tz=540&u_his=9&u_java=0&u_h=1280&u_w=720&u_ah=1280&u_aw=720&u_cd=32&u_nplug=0&u_nmime=0&dff=arial&dfs=14&adx=30&ady=239&biw=360&bih=455&eid=317150304&oid=3&rx=0&eae=0&fc=3&vis=0&fu=0&ifi=1&xpc=awkWac6jRe&p=http%3A//kabooo.net&dtd=288","Generic Android 4.2",,"-1","-1",
1401723695,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0652-3771-575990454984",1,"6/2/2014 4:41:35 PM",20885001,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-1162340048571590&format=300x250&output=html&h=250&slotname=3330483862&adk=1109404337&w=300&lmt=1401691291&flash=0&url=http%3A%2F%2Fkabooo.net%2Farchives%2F39071263.html&dt=1401723688693&bpp=47&shv=r20140527&cbv=r20140417&saldr=aa&prev_fmts=300x250%2C300x250&correlator=1401723688883&frm=20&ga_vid=76837596.1396450537&ga_sid=1401723688&ga_hid=403886595&ga_fc=1&u_tz=540&u_his=9&u_java=0&u_h=1280&u_w=720&u_ah=1280&u_aw=720&u_cd=32&u_nplug=0&u_nmime=0&dff=arial&dfs=14&adx=30&ady=9148&biw=360&bih=455&eid=317150304&oid=3&rx=0&eae=0&fc=3&vis=0&fu=0&ifi=3&xpc=BRHnoXdbhf&p=http%3A//kabooo.net&dtd=2383","Generic Android 4.2",,"-1","-1",
1401723714,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0878-0976-189897685979",1,"6/2/2014 4:41:54 PM",20885002,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-1162340048571590&format=300x250&output=html&h=250&slotname=3330483862&adk=1094210477&w=300&lmt=1401691310&flash=0&url=http%3A%2F%2Fkabooo.net%2Farchives%2F39071263.html&dt=1401723710719&bpp=35&shv=r20140527&cbv=r20140417&saldr=aa&correlator=1401723710786&frm=20&ga_vid=76837596.1396450537&ga_sid=1401723688&ga_hid=975277909&ga_fc=1&u_tz=540&u_his=9&u_java=0&u_h=1280&u_w=720&u_ah=1280&u_aw=720&u_cd=32&u_nplug=0&u_nmime=0&dff=arial&dfs=14&adx=30&ady=355&biw=360&bih=455&eid=317150304&oid=3&rx=0&eae=0&fc=3&vis=0&fu=0&ifi=1&xpc=IdNpAmAoHM&p=http%3A//kabooo.net&dtd=94","Generic Android 4.2",,"-1","-1",
1401723772,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0715-3132-764597808594",1,"6/2/2014 4:42:52 PM",20885002,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,,"Generic Android 4.2",,"-1","-1",
1401723774,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0586-0345-037269534911",1,"6/2/2014 4:42:54 PM",20885001,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,,"Generic Android 4.2",,"-1","-1",
1401723807,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0778-4834-235055740115",1,"6/2/2014 4:43:27 PM",20885002,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,,"Generic Android 4.2",,"-1","-1",
1401723809,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0731-0955-506577265783",1,"6/2/2014 4:43:29 PM",20885002,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,,"Generic Android 4.2",,"-1","-1",
1401749502,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0103-0911-779665741598",1,"6/2/2014 11:51:42 PM",20885002,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,,"Generic Android 4.2",,"-1","-1",
1401749547,"513facd7-9074-4117-8857-298c30a54d3f",0,"00000000-0000-0313-3633-007429009258",1,"6/2/2014 11:52:27 PM",20885001,10031554,82753,,,"220.53.214.73","392","9492","-1","2767","103-0013",,0,21,,"Generic Android 4.2",,"-1","-1",
1402081249,"d784ef4f-08df-47ce-a3a8-60e0abcb2521",0,"00000000-0000-0169-6407-537157869288",1,"6/6/2014 8:00:49 PM",20753674,9975916,37344,,,"121.109.210.27","392","9476","-1","14638","270-1177",,29,9,"http://ad.fout.jp/1132/?bid_id=KEVBA06TeF3Ty3XE3Q_paQ&g=78301&prc=lkQQ&rd=http%3A%2F%2Frd.adingo.jp%2F%3Fp%3Dya_-NSsbEOcoqrxho-EmzV5YpF832MbwdVotosD_3Gji5O3Pw7oBzwcb7XIFGrvD5xpHWRbEJ8iB2fZyFIs_ylHA-HaIH5Vzy3gbU9D8PsZ4xxQ72wxB-U5tZVXijF3DBH00Y1C2EmN08Q5Ee3gGtkdEpFlzHtZZU5Fg5ubaWYVj0y0BNfWU2tahu15eb_h0cL6i5sm0dA8.%26v%3DJC-wvugJzQ8.%26k%3D1%26guid%3DON%26u%3D",,,"-1","-1",
1401608612,"e035dab0-6ab2-424a-9c79-0932f4ea0b66",0,"00000000-0000-0808-4247-213143806443",1,"6/1/2014 8:43:32 AM",20727104,9964905,74239,,,"126.109.110.34","392","9492","-1","2767","103-0013",,29,9,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2Cbt%3A1401608611649%2Coptimize%3Afalse%2Curl%3Apnc-64.pnc-rtb1.rfihub.net%2CexId%3A8603757491707972182%2CuG%3A0%2CserverId%3Apnc-64%2CuV%3A0%2Cmt%3A1%2CscoreMicroClicks%3A0%2CnewUser%3Afalse%2Cuuid%3A698620897962843533%2CbB%3Atrue%2CscoreMicroConversions%3A0&ep=0.161456&ri=f65fb9d9c2ceabc28dd3d6f2c7e0bcf4&rs=&ai=720607&rt=169303&re=20787&ug=&pv=0&ra=6086121450.8658621632559887&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre6086121416383&pb=&pc=&pd=&pg=&ct=1401608612145&di=&app=0&pe=http%3A%2F%2Fsankei.jp.msn.com%2Fpolitics%2Fnews%2F140601%2Fplc14060108100004-n1.htm&pf=",,,"-1","-1",
1401608222,"01caaee2-81cc-4829-882d-d6a0d90330a1",0,"00000000-0000-0630-0311-531319324789",1,"6/1/2014 8:37:02 AM",20727097,9964904,74239,,,"180.4.125.3","392","9633","-1","11225","790-0008",,13,22,"http://a.rfihub.com/sed?w=300&h=250&co=isAI%3Atrue%2Cuuid%3A698620897982083402%2CexId%3Ad5c911bc7f94f9d3fedf6973706a56c1381d6e60%2CscoreMicroConversions%3A3%2CnewUser%3Afalse%2CbB%3Atrue%2CuG%3A0%2CscoreMicroClicks%3A0%2Cmt%3A1%2CserverId%3Apnc-59%2CisSkip%3Afalse%2Curl%3Apnc-59.pnc-rtb1.rfihub.net%2CuV%3A0%2Coptimize%3Afalse%2Cbt%3A1401608220692%2Csej%3Afalse&ep=4E773F1F9FC76B45&ri=08a1aa4b83ffecb28b70b87ea5c1fd56&rs=&ai=720597&rt=276445&re=34701&ug=16792&pv=0&ra=6082096450.34401757130399346&rb=64&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre6082096452125&pb=&pc=&pd=&pg=&ct=1401608209645&di=&app=0&pe=http%3A%2F%2Fwww.minecraftforum.net%2Ftopic%2F656861-181tale-of-kingdoms-ver-105%2F&pf=http%3A%2F%2Fwww.minecraftforum.net%2Ftopic%2F656861-181tale-of-kingdoms-ver-105%2F",,,"-1","-1",
1401608410,"01caaee2-81cc-4829-882d-d6a0d90330a1",0,"00000000-0000-0562-7279-874086882290",1,"6/1/2014 8:40:10 AM",20727097,9964904,74239,,,"180.4.125.3","392","9633","-1","11225","790-0008",,13,22,"http://a.rfihub.com/sed?w=300&h=250&co=isAI%3Atrue%2Cuuid%3A698620897982083402%2CexId%3Ad5c911bc7f94f9d3fedf6973706a56c1381d6e60%2CscoreMicroConversions%3A3%2CnewUser%3Afalse%2CbB%3Atrue%2CuG%3A0%2CscoreMicroClicks%3A0%2Cmt%3A1%2CserverId%3Apnc-59%2CisSkip%3Afalse%2Curl%3Apnc-59.pnc-rtb1.rfihub.net%2CuV%3A0%2Coptimize%3Afalse%2Cbt%3A1401608220692%2Csej%3Afalse&ep=4E773F1F9FC76B45&ri=08a1aa4b83ffecb28b70b87ea5c1fd56&rs=&ai=720597&rt=276445&re=34701&ug=16792&pv=0&ra=6082096450.34401757130399346&rb=64&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre6082096452125&pb=&pc=&pd=&pg=&ct=1401608209645&di=&app=0&pe=http%3A%2F%2Fwww.minecraftforum.net%2Ftopic%2F656861-181tale-of-kingdoms-ver-105%2F&pf=http%3A%2F%2Fwww.minecraftforum.net%2Ftopic%2F656861-181tale-of-kingdoms-ver-105%2F",,,"-1","-1",
1402067218,"caa04a13-7860-4212-a4a7-de9bd8c43964",0,"00000000-0000-0348-6611-493180439278",1,"6/6/2014 4:06:58 PM",20885001,10031554,82753,,,"121.93.10.28","392","9584","-1","405","530-0003",,0,11,,"Apple iPad",,"-1","-1",
1401584880,"f16043e3-8fee-4e10-b3b5-47500664661a",0,"00000000-0000-0902-2114-717213983390",1,"6/1/2014 2:08:00 AM",20727097,9964904,74239,,,"221.241.179.14","392","9492","-1","2767","103-0013",,30,22,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2CnewUser%3Afalse%2Coptimize%3Afalse%2CuG%3A0%2CscoreMicroClicks%3A0%2Cbt%3A1401584878962%2Curl%3Apnc-72.pnc-rtb1.rfihub.net%2CuV%3A0%2CscoreMicroConversions%3A11%2CbB%3Atrue%2CexId%3A4334103801848932328%2Cuuid%3A692428448401529516%2Cmt%3A1%2CserverId%3Apnc-72&ep=0.746709&ri=278b8108e23eec6bb7209327a16869b6&rs=&ai=720597&rt=169303&re=20787&ug=&pv=0&ra=5848695610.12338407784817662&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre5848695293385&pb=&pc=&pd=&pg=&ct=1401584869561&di=&app=0&pe=http%3A%2F%2Fsankei.jp.msn.com%2Fpolitics%2Fnews%2F140601%2Fplc14060108100004-n1.htm&pf=",,,"-1","-1",
1402096974,"f16043e3-8fee-4e10-b3b5-47500664661a",0,"00000000-0000-0544-8086-623003427567",1,"6/7/2014 12:22:54 AM",20727097,9964904,74239,,,"221.241.179.14","392","9459","-1","14331","338-0823",,30,22,,,,"-1","-1",
1401849542,"4bd46fb9-c08b-41f8-8a7e-aae45fe94655",0,"00000000-0000-0634-4224-485205394139",1,"6/4/2014 3:39:02 AM",20727110,9964906,74239,,,"203.148.121.63","392","9620","-1","11131","730-0001",,30,22,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2Coptimize%3Afalse%2CuV%3A0%2CexId%3A2698485019220722910%2CserverId%3Apnc-73%2CscoreMicroClicks%3A0%2Cmt%3A1%2Cuuid%3A697494993816243678%2CnewUser%3Afalse%2Cbt%3A1401849538852%2CuG%3A0%2CscoreMicroConversions%3A9%2Curl%3Apnc-73.pnc-rtb1.rfihub.net%2CbB%3Atrue&ep=4.492921&ri=71487627703f34470ca2268a964dcc34&rs=&ai=720617&rt=276445&re=20787&ug=&pv=0&ra=8495394130.1256432200992862&rb=345&ca=&rc=12.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre8495393959408&pb=&pc=&pd=&pg=&ct=1401849539413&di=&app=0&pe=http%3A%2F%2Ft.fujitsu13.jp.msn.com%2F%3Fpc%3DMAFSJS%26ocid%3DFUJITSUDHP&pf=",,,"-1","-1",
1401955279,"757e8b6d-b6db-492e-be8e-2d8991069ccb",0,"00000000-0000-0787-4727-424777057120",1,"6/5/2014 9:01:19 AM",20727110,9964906,74239,,,"119.240.232.204","392","9492","-1","2767","103-0013",,29,9,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2CserverId%3Apnc-25%2CexId%3A4342191044935225012%2CuV%3A0%2Cuuid%3A691865492881413447%2Coptimize%3Afalse%2Cmt%3A1%2CnewUser%3Afalse%2CbB%3Atrue%2CscoreMicroConversions%3A3%2CscoreMicroClicks%3A0%2Chci%3Ac691865492881413447%2Curl%3Apnc-25.pnc-rtb1.rfihub.net%2CuG%3A0%2Cbt%3A1401955278767&ep=0.238221&ri=545611aec5d036ebe39daec0693654d3&rs=&ai=720617&rt=276445&re=20787&ug=&pv=0&ra=9552811300.247666193246822&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre9552811255501&pb=&pc=&pd=&pg=&ct=1401955281130&di=&app=0&pe=http%3A%2F%2Fsankei.jp.msn.com%2Faffairs%2Ftopics%2Faffairs-14705-t1.htm&pf=",,,"-1","-1",
1402280553,"757e8b6d-b6db-492e-be8e-2d8991069ccb",0,"00000000-0000-0205-1797-601245931913",1,"6/9/2014 3:22:33 AM",20727110,9964906,74239,,,"119.240.232.204","392","9492","-1","2767","103-0013",,29,9,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2Cbt%3A1402280552646%2Cmt%3A1%2Chci%3Ac691865492881413447%2CuV%3A0%2CbB%3Atrue%2Cuuid%3A691865492881413447%2Curl%3Apnc-71.pnc-rtb1.rfihub.net%2CscoreMicroConversions%3A3%2Coptimize%3Afalse%2CnewUser%3Afalse%2CexId%3A6327541181519797350%2CscoreMicroClicks%3A0%2CuG%3A0%2CserverId%3Apnc-71&ep=0.62&ri=4a36f8bd8fb7b59d475183d9b83ee2dd&rs=&ai=720617&rt=169303&re=20787&ug=&pv=0&ra=2805530750.7284841702782645&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre28055306626&pb=&pc=&pd=&pg=&ct=1402280553075&di=&app=0&pe=http%3A%2F%2Fsankei.jp.msn.com%2Faffairs%2Ftopics%2Faffairs-14732-t1.htm&pf=",,,"-1","-1",
1402314678,"757e8b6d-b6db-492e-be8e-2d8991069ccb",0,"00000000-0000-0458-7494-782297048672",1,"6/9/2014 12:51:18 PM",20727104,9964905,74239,,,"119.240.232.204","392","9492","-1","2767","103-0013",,29,9,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2CscoreMicroClicks%3A0%2CserverId%3Apnc-69%2Curl%3Apnc-69.pnc-rtb1.rfihub.net%2CbB%3Atrue%2CnewUser%3Afalse%2Chci%3Ac691865492881413447%2Cbt%3A1402314678223%2CscoreMicroConversions%3A4%2CuG%3A0%2Coptimize%3Afalse%2CuV%3A0%2Cuuid%3A691865492881413447%2Cmt%3A1%2CexId%3A961753955193234687&ep=0.302564&ri=bf142d7c363d5976ea6d15a4ff35d604&rs=&ai=720607&rt=169303&re=20787&ug=&pv=0&ra=3146785440.5093377598550657&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre3146785396263&pb=&pc=&pd=&pg=&ct=1402314678544&di=&app=0&pe=http%3A%2F%2Ftopics.jp.msn.com%2Fworld%2Ftopics.aspx%3Ftopicid%3D2155&pf=",,,"-1","-1",
1402017963,"50a3124b-f4a6-488f-8841-f61515a85c10",0,"7F815D37-75A8-4204-8E8E-B0A0AD0866D8",3,"6/6/2014 2:26:03 AM",109714171,0,0,"49266004640","2831146","61.116.84.211","392","9636","-1","11169","810-0075",,29,9,"http://search.yahoo.co.jp/search?p=%E3%82%AD%E3%83%A5%E3%82%A2&search.x=1&fr=sb-necctp_sa&tid=sb-necctp_sa&ei=UTF-8&aq=1&oq=%E3%81%8D%E3%82%85%E3%81%82",,,,,
1402017965,"50a3124b-f4a6-488f-8841-f61515a85c10",370718,,1,,0,8406594,76072,,,"61.116.84.211","392","9636","-1","11169","810-0075",,29,9,"http://www.orixlife.jp/pr/cr05001/?oKL=8003100&cid=listing",,,,,
1402017969,"50a3124b-f4a6-488f-8841-f61515a85c10",370718,,1,,0,8406594,76072,,,"61.116.84.211","392","9636","-1","11169","810-0075",,29,9,"http://www.orixlife.jp/pr/cr05001/?oKL=8003100&cid=listing",,,,,
1402031385,"50a3124b-f4a6-488f-8841-f61515a85c10",0,"00000000-0000-0095-7198-356375727092",1,"6/6/2014 6:09:45 AM",20769106,9975938,37344,,,"61.116.84.211","392","9636","-1","11169","810-0075",,29,9,"http://ad.fout.jp/1132/?bid_id=J9MtgFvEx7DN40L1tPOBRA&g=78299&xid=ninja&t=1402031385&prc=yEm6ug",,,"-1","-1",
1402031501,"50a3124b-f4a6-488f-8841-f61515a85c10",0,"00000000-0000-0661-1516-842870590223",1,"6/6/2014 6:11:41 AM",20733769,9947402,49864,,,"61.116.84.211","392","9636","-1","11169","810-0075",,29,9,"http://ad.doubleclick.net/N4061/adi/com.ytsrc.undef/default;sz=300x250;tile=1;dc_yt=1;kga=-1;kgg=-1;klg=ja;kmyd=ad_creative_1;ytexp=948204916625936117;ord=4004036688452744?",,,"-1","-1",
1402032178,"50a3124b-f4a6-488f-8841-f61515a85c10",0,"00000000-0000-0319-7084-949977159157",1,"6/6/2014 6:22:58 AM",20727097,9964904,74239,,,"61.116.84.211","392","9636","-1","11169","810-0075",,29,9,"http://a.rfihub.com/sed?w=300&h=250&co=url%3Apnc-65.pnc-rtb1.rfihub.net%2Cmt%3A1%2CnewUser%3Afalse%2CbB%3Atrue%2CexId%3A53915031000b50830abc9b856b0002ce1%2Cuuid%3A1038079716103765468%2CisSkip%3Afalse%2Coptimize%3Afalse%2CscoreMicroClicks%3A0%2Csej%3Afalse%2CserverId%3Apnc-65%2CuV%3A0%2CscoreMicroConversions%3A5%2Cbt%3A1402032177824%2CuG%3A0%2CisAI%3Afalse&ep=U5FQMQALUIMKvJuFAAACzirU06O-dVNlUOwi0g&ri=16cad55d109fb3436fd84d94c9af8070&rs=&ai=720597&rt=276451&re=12387&ug=&pv=0&ra=321804310.43869404758105684&rb=445&ca=&rc=13.0&rd=http%3A%2F%2Fadclick.g.doubleclick.net%2Faclk%253Fsa%253Dl%2526ai%253DCetG0MVCRU4OhLYW38gXOhYDYBp_Gs7wEj5Pc3H3AjbcBEAEgAFCAx-HEBGCJs9-E4BSCARdjYS1wdWItMzI5MTA1NDEwNjgzNzI3MaABs-zH6wPIAQngAgCoAwGqBKsBT9DDLqmvbiPIc83LkSBZRHx-X1QVsxFi3-G1aYj2AxqUHBaHAGZIAbhPvSyUjFe7n2rZtbrWf_PMTlcWMecJMX4sPRgH5d4y187Vzfxvy6RoX32i8aymfd420JUztsP1G9pnVu3oAoIEVBsLtwHt4K24cgEUEWH__TlOLq2FTznXewHnqH6s2Ki5p1l4o-X9o4L7wcuRWlnzirxx_q08Fw5vtgwg45rYqdtm4AQBgAbg5ITqsszQiJ8BoAYh%2526num%253D1%2526sig%253DAOD64_0gAfyQ0CuZEjU3Vu_wKV0Cvu5bnA%2526client%253Dca-pub-3291054106837271%2526adurl%253D&ua=&ub=&uc=&ud=&ue=&pa=ppre321804282454&pb=&pc=&pd=&pg=&ct=1402032180431&di=&app=0&pe=http%3A%2F%2Fad.doubleclick.net%2FN4061%2Fadi%2Fcom.ytsrc.undef%2Fdefault%3Bsz%3D300x250%3Btile%3D1%3Bdc_yt%3D1%3Bkga%3D-1%3Bkgg%3D-1%3Bklg%3Dja%3Bkmyd%3Dad_creative_1%3Bytexp%3D948204%2C916625%2C936117%3Bord%3D6378797320130087%3F&pf=http%3A%2F%2Fwww.youtube.com%2Fresults%3Fsearch_query%3Ddream%2Beverlasting%2Bsnow",,,"-1","-1",
1402034190,"50a3124b-f4a6-488f-8841-f61515a85c10",0,"00000000-0000-0865-4136-236856982482",1,"6/6/2014 6:56:30 AM",20769105,9975938,37344,,,"61.116.84.211","392","9636","-1","11169","810-0075",,29,9,"http://ad.fout.jp/1132/?bid_id=Hfdi0o2jlGULUl5qWEML8w&g=78299&xid=ninja&t=1402034190&prc=yEm6ug",,,"-1","-1",
1402129355,"d9b5099e-81bb-4d82-8cd2-0579094d2458",0,"00000000-0000-0198-5687-700019777537",1,"6/7/2014 9:22:35 AM",20727104,9964905,74239,,,"219.12.142.163","392","9492","-1","2767","103-0013",,30,22,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2CbB%3Atrue%2CserverId%3Apnc-4%2Curl%3Apnc-4.pnc-rtb1.rfihub.net%2Coptimize%3Afalse%2CuG%3A0%2Cbt%3A1402129354559%2Cmt%3A1%2CscoreMicroClicks%3A0%2CuV%3A0%2CexId%3A4849061037558838111%2CnewUser%3Afalse%2CscoreMicroConversions%3A4%2Cuuid%3A1038079715553474862&ep=0.741225&ri=dd23ca4bdfef036fbaa96e5ad60a5a10&rs=&ai=720607&rt=169303&re=20787&ug=&pv=0&ra=1293600040.23982141250513045&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre1293600018069&pb=&pc=&pd=&pg=&ct=1402129360004&di=&app=0&pe=http%3A%2F%2Flenovo13.jp.msn.com%2F%3Fpc%3DLCJB%26ocid%3DLENDHP&pf=",,,"-1","-1",
1402202896,"d9b5099e-81bb-4d82-8cd2-0579094d2458",0,"00000000-0000-0586-7351-261278326584",1,"6/8/2014 5:48:16 AM",20727110,9964906,74239,,,"219.12.142.163","392","9492","-1","2767","103-0013",,30,22,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2Cbt%3A1402202895030%2Curl%3Apnc-73.pnc-rtb1.rfihub.net%2CuG%3A0%2CuV%3A0%2CscoreMicroClicks%3A0%2Coptimize%3Afalse%2CserverId%3Apnc-73%2CnewUser%3Afalse%2Cuuid%3A1038079715553474862%2CbB%3Atrue%2CscoreMicroConversions%3A7%2Cmt%3A1%2CexId%3A2569053677467315978&ep=0.994905&ri=9074b15f48a314679d150c63f0771be1&rs=&ai=720617&rt=169303&re=20787&ug=&pv=0&ra=2029003820.7095154835962233&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre2029003786886&pb=&pc=&pd=&pg=&ct=1402202900382&di=&app=0&pe=http%3A%2F%2Flenovo13.jp.msn.com%2F%3Fpc%3DLCJB%26ocid%3DLENDHP&pf=",,,"-1","-1",
